Date,005930,373220,000660,207940,051910,006400,005935,005380,000270,035420
2023-04-25,63600,551000.0,85500,786000.0,742000.0,706000,53700,201000,86600,186100.0
2023-04-26,64100,567000.0,87400,783000.0,727000.0,703000,53800,201500,85700,188100.0
2023-04-27,64600,587000.0,88800,778000.0,741000.0,706000,55100,202000,86600,188200.0
2023-04-28,65500,581000.0,89500,781000.0,740000.0,691000,55700,197500,84500,192300.0
2023-05-02,65700,591000.0,90200,767000.0,746000.0,700000,55700,201500,86900,193200.0
2023-05-03,65400,567000.0,89800,775000.0,726000.0,684000,55300,201000,86500,192600.0
2023-05-04,65100,564000.0,88700,797000.0,731000.0,684000,54600,199200,85900,196100.0
2023-05-08,65900,558000.0,88700,788000.0,726000.0,684000,55700,202500,87100,207000.0
2023-05-09,65300,563000.0,87300,788000.0,722000.0,680000,55600,205000,87600,211000.0
2023-05-10,64600,566000.0,86900,780000.0,709000.0,672000,55700,210000,90000,210000.0
2023-05-11,64200,553000.0,86300,783000.0,691000.0,670000,55400,208000,90100,211000.0
2023-05-12,64100,547000.0,87200,781000.0,688000.0,665000,54800,208500,89400,213500.0
2023-05-15,64500,545000.0,86400,789000.0,691000.0,674000,54400,208000,90000,212000.0
2023-05-16,65400,540000.0,90400,790000.0,695000.0,671000,55400,202500,87300,207500.0
2023-05-17,65000,560000.0,91900,787000.0,709000.0,691000,55500,204500,88100,213000.0
